9,1,4,49197,30550,5.769
9,1,4,49197,30550,2.7936
9,1,4,49197,30550,2.1864
9,1,4,49197,30550,-2.7443
9,1,4,49197,30550,2.9158
9,1,4,49197,30550,3.0785
9,1,4,49197,30550,2.609
9,1,4,49197,30550,-2.1677
9,1,4,49197,30550,-5.9004
9,1,4,49197,30550,2.0825
9,1,4,49197,30550,-2.6646
9,1,4,49197,30550,-2.5642
9,1,4,49197,30550,-3.0576
9,1,4,49197,30550,-2.4491
9,1,4,49197,30550,4.1508
9,1,4,49197,30550,3.8958
9,1,4,49197,30550,-2.1364
9,1,4,49197,30550,2.2542
9,1,4,49197,30550,-1.3896
9,1,4,49197,30550,2.655
9,1,4,49197,30550,-7.4593
9,1,4,49197,30550,1.8021
9,1,4,49197,30550,3.824
9,1,4,49197,30550,3.0449
9,1,4,49197,30550,-1.6656
9,1,4,49197,30550,2.9177
9,1,4,49197,30550,-2.3098
9,1,4,49197,30550,3.1058
9,1,4,49197,30550,3.3056
9,1,4,49197,30550,3.4542
9,1,4,49197,30550,-2.7127
9,1,4,49197,30550,-1.9283
9,1,4,49197,30550,-2.9948
9,1,4,49197,30550,6.9
9,1,4,49197,30550,-2.5272
9,1,4,49197,30550,3.6726
9,1,4,49197,30550,-2.9765
9,1,4,49197,30550,-2.7927
9,1,4,49197,30550,3.6253
9,1,4,49197,30550,-2.4025
9,1,4,49197,30550,-3.5751
9,1,4,49197,30550,-1.978
9,1,4,49197,30550,-1.4052
9,1,4,49197,30550,3.1405
9,1,4,49197,30550,-2.4825
9,1,4,49197,30550,2.2332
9,1,4,49197,30550,2.5203
9,2,4,49197,30550,0.35431
9,2,4,49197,30550,5.0423
9,2,4,49197,30550,-5.1038
9,2,4,49197,30550,-6.0375
9,2,4,49197,30550,-5.4472
9,2,4,49197,30550,-5.733
9,2,4,49197,30550,2.1392
9,2,4,49197,30550,-3.9556
9,2,4,49197,30550,-4.5281
9,2,4,49197,30550,-5.175
9,2,4,49197,30550,-7.2224
9,2,4,49197,30550,-2.881
9,2,4,49197,30550,-4.8732
9,2,4,49197,30550,-3.4075
9,2,4,49197,30550,6.9
9,2,4,49197,30550,1.7867
9,2,4,49197,30550,4.3391
9,2,4,49197,30550,3.3164
9,2,4,49197,30550,-3.3316
9,2,4,49197,30550,-5.1508
9,2,4,49197,30550,-2.7912
9,3,4,49521,31235,2.3681
9,3,4,49521,31235,2.6047
9,3,4,49521,31235,-8.8858
9,3,4,49521,31235,9.8751
9,3,4,49521,31235,4.7437
