39,1,17,42228,5589,-4.7274
39,1,17,42228,5589,-7.9913
39,1,17,42228,5589,-6.5728
39,1,17,42228,5589,6.2583
39,1,17,42228,5589,-6.1789
39,1,17,42228,5589,4.0569
39,1,17,42228,5589,-4.1165
39,1,17,42228,5589,-6.0595
39,1,17,42228,5589,-7.0225
39,1,17,42228,5589,-7.1616
39,1,17,42228,5589,-9.0562
39,1,17,42228,5589,-5.8574
39,1,17,42228,5589,2.9599
39,1,17,42228,5589,-3.8218
39,1,17,42228,5589,-4.2211
39,1,17,42228,5589,-5.7618
39,1,17,42228,5589,-5.6537
39,1,17,42228,5589,-6.299
39,1,17,42228,5589,5.9417
39,1,17,42228,5589,-6.1575
39,1,17,42228,5589,-8.3114
39,1,17,42228,5589,7.8097
39,1,17,42228,5589,-5.6204
39,1,17,42228,5589,-5.0685
39,1,17,42228,5589,-7.3486
39,1,17,42228,5589,-6.9
39,1,17,42228,5589,-8.3596
39,1,17,42228,5589,-5.6359
39,1,17,42228,5589,-7.5601
39,1,17,42228,5589,-14.663
39,1,17,42228,5589,-3.9066
39,1,17,42228,5589,-4.0589
39,1,17,42228,5589,-5.936
39,1,17,42228,5589,-5.5637
39,1,17,42228,5589,-5.6062
39,1,17,42228,5589,3.2636
39,1,17,42228,5589,-4.7438
39,1,17,42228,5589,-5.6741
39,1,17,42228,5589,-6.0776
39,1,17,42228,5589,-7.446
39,2,17,42228,5589,-5.141
39,2,17,42228,5589,-11.539
39,2,17,42228,5589,-8.2131
39,2,17,42228,5589,-4.9956
39,2,17,42228,5589,-9.9188
39,2,17,42228,5589,0.035894
39,2,17,42228,5589,-8.1332
39,2,17,42228,5589,-9.0563
39,2,17,42228,5589,-5.6449
39,2,17,42228,5589,-16.849
39,2,17,42228,5589,-4.299
39,2,17,42228,5589,-6.0607
39,2,17,42228,5589,-5.8701
39,2,17,42228,5589,-8.5076
39,2,17,42228,5589,-4.6387
39,2,17,42228,5589,-9.9767
39,2,17,42228,5589,3.8758
39,2,17,42228,5589,-4.1663
39,2,17,42228,5589,0.22527
39,2,17,42228,5589,-4.7438
39,2,17,42228,5589,0.2969
39,2,17,42228,5589,-12.89
39,2,17,42228,5589,-5.5086
39,2,17,42228,5589,-3.519
39,2,17,42228,5589,-4.9893
39,2,17,42228,5589,-6.5594
39,2,17,42228,5589,-13.129
39,2,17,42228,5589,-5.9401
39,2,17,42228,5589,-13.484
39,2,17,42228,5589,-4.0954
39,2,17,42228,5589,-6.667
39,2,17,42228,5589,-13.846
39,2,17,42228,5589,-14.499
39,2,17,42228,5589,-17.567
39,2,17,42228,5589,-6.96
39,2,17,42228,5589,-20.49
39,2,17,42228,5589,0.52354
39,2,17,42228,5589,-10.922
39,2,17,42228,5589,-5.4993
39,2,17,42228,5589,-5.8219
39,2,17,42228,5589,-12.506
39,2,17,42228,5589,-15.451
39,2,17,42228,5589,-5.4759
39,2,17,42228,5589,-12.606
39,2,17,42228,5589,-2.279
39,2,17,42228,5589,4.1816
39,2,17,42228,5589,0.59787
39,2,17,42228,5589,-10.658
39,2,17,42228,5589,-14.021
39,2,17,42228,5589,-11.118
39,2,17,42228,5589,-6.9186
39,2,17,42228,5589,-8.3052
39,2,17,42228,5589,-4.1905
39,2,17,42228,5589,-6.5611
39,2,17,42228,5589,-8.7281
39,2,17,42228,5589,-4.7438
39,2,17,42228,5589,5.175
39,2,17,42228,5589,-6.4688
39,2,17,42228,5589,-5.9028
39,2,17,42228,5589,-5.4197
39,2,17,42228,5589,-4.8442
39,2,17,42228,5589,-11.611
39,2,17,42228,5589,7.3312
39,2,17,42228,5589,-4.7438
39,2,17,42228,5589,-11.809
39,2,17,42228,5589,-10.206
39,2,17,42228,5589,4.9054
39,2,17,42228,5589,5.4959
