,0,1,2,3,4,5,6
0,5.742149152832315,0.10827103146259617,171.3174022068366,34.898252856530355,20.165837816101213,54.23893864717236,5.8668350144195935
1,9.080256655319365,0.074705972946126,170.95980689308368,52.242771276628915,25.370434550999203,46.018884528245586,6.981677961671809
2,8.060130784763905,0.07255446591375188,150.52422128854795,69.32331549932873,17.619759772614927,57.59547200115477,9.5654019037491
3,6.296239175101887,0.06611907384675109,164.0833977708361,199.9999999999997,9.231378208620791,47.85710624693637,9.5654019037491
4,11.62497787661058,0.08498355484536291,119.9254967597178,20.523507654685076,34.863723315073685,39.398341415811466,5.43048237152429
5,14.456519471287486,0.1110801890855144,145.634066241962,15.713906045187553,29.17983781198102,49.40423153128373,5.081058190468321
6,8.64599276825883,0.0486512949814079,105.73503405610396,199.99999996556198,9.225513882816989,49.233059271420004,7.008773522695682
7,18.76043986047472,0.1225808157984924,112.45594676662395,20.619124389594095,29.9677429814366,41.82680240496422,5.766506675956973
8,12.94224387540327,0.16986150228816563,118.08513545240037,20.676716406772282,31.01332864302363,47.348965043886146,6.883104434342418
9,10.35448388216469,0.0738001330157884,164.8390412084898,37.768988166630706,31.78035981709015,42.617136260714176,6.688316492565667
10,6.360204058200696,0.09788501926506785,151.451118671187,41.79816755985415,25.488273160878165,45.22850564251352,8.688762028582541
11,6.597643506293281,0.056197673058304025,170.69883576587742,199.99999999999994,10.323673769597834,45.672789159546184,9.3392838174146
12,21.372286578609593,0.09959820771318875,131.43425700643152,20.9305928819299,40.62245373318244,42.70727457236687,7.123757606605741
13,17.377330732788558,0.08748236444891,141.98609652736792,31.323055133746713,34.87286610327504,40.166244789510216,7.641073159426642
14,7.283572940316267,0.09636957105523714,150.97217927089056,30.150699861101373,22.9151481930698,46.09110124015534,5.906186081259634
15,6.5276359096818215,0.08497832826519656,131.84832660947106,32.9911329602745,30.420152439199523,53.792426383572796,8.392036523972212
16,4.532377907166179,0.11109490526217829,148.71705298711487,24.26268619392979,22.06471963073737,47.717799690723886,5.906186081259634
17,6.259715818519133,0.05900470219640021,174.4884827394355,199.999999998992,10.669644945816973,49.17214755488932,9.3392838174146
18,22.642610058774277,0.09425791679551,125.60937618994974,16.879990338376974,35.61433745191608,39.728483248410356,5.43048237152429
19,9.185515646476006,0.06730705781934013,170.42910017450126,66.39789181665206,21.710687636475665,46.12842505988246,6.981677961671809
20,19.37812133451039,0.126213132815939,123.4538474230673,25.190014940599784,31.235366155596708,47.68138175307678,6.883104434342418
21,7.792729536464894,0.05120525991546836,169.36547337309258,199.99999996723508,11.631651475419904,45.25880530195143,8.866109693763907
22,3.4062076814860176,0.11440832748670317,173.66965897453952,51.25423469625274,16.205429607633572,49.935781380472186,5.6962734190168165
23,9.594414837070461,0.1194038849384097,159.37219013021098,25.39067645469665,28.283066156244363,41.23786876741951,8.251547061309992
24,5.659812230325005,0.06482434221692801,170.3909149231251,199.9999978412064,9.814009384365267,50.50158321602935,9.3392838174146
25,24.215906386891557,0.14671898839059747,118.19419998007855,11.363663969278933,27.18570725793885,50.41182883475369,6.416349798832146
26,9.715914359184552,0.048031418884657735,119.17380912596892,199.9999999847909,9.585155084368703,70.08545717385152,7.123757606605741
27,23.299976199568043,0.10062373946121349,129.03515515540585,21.566854838746604,37.451456579136455,44.059590635547615,7.123757606605741
28,7.527521164585984,0.08259502282703977,150.4226900338885,48.37681300638975,22.68089308215615,53.88009646186338,9.5654019037491
29,11.124324391677746,0.08149463191529191,163.85515065703058,33.99854360984888,33.396194378385,40.10116675665953,6.688316492565667
