14,1,17,64466,35466,1.0256
14,1,17,64466,35466,0.86046
14,1,17,64466,35466,1.2501
14,1,17,64466,35466,0.91991
14,1,17,64466,35466,14.663
14,3,17,64466,35466,2.429
14,3,17,64466,35466,14.365
14,3,17,64466,35466,4.3481
14,3,17,64466,35466,2.9822
14,3,17,64466,35466,0.42419
14,3,17,64466,35466,5.175
14,3,17,64466,35466,0.73384
14,3,17,64466,35466,-22.282
14,3,17,64466,35466,-18.567
14,3,17,64466,35466,7.3588
14,3,17,64466,35466,-4.6863
14,3,17,64466,35466,-2.2631
14,3,17,64466,35466,-7.7517
14,3,17,64466,35466,-15.094
14,3,17,64466,35466,-4.7438
14,3,17,64466,35466,6.0375
14,3,17,64466,35466,0.30891
14,3,17,64466,35466,-17.25
14,3,17,64466,35466,5.8294
14,3,17,64466,35466,-6.8879
14,4,17,64466,35466,0.22344
14,4,17,64466,35466,-30.441
14,4,17,64466,35466,-19.268
14,4,17,64466,35466,-33.38
14,4,17,64466,35466,0.98035
14,4,17,64466,35466,10.781
14,4,17,64466,35466,-13.388
14,4,17,64466,35466,0.23474
14,4,17,64466,35466,12.506
14,4,17,64466,35466,-11.393
14,4,17,64466,35466,-21.009
14,4,17,64466,35466,-12.896
14,4,17,64466,35466,-41.399
14,4,17,64466,35466,10.781
14,4,17,64466,35466,0.62671
14,4,17,64466,35466,0.71185
14,4,17,64466,35466,-35.468
14,4,17,64466,35466,-31.742
14,4,17,64466,35466,-15.314
14,4,17,64466,35466,1.0334
14,4,17,64466,35466,5.1441
14,4,17,64466,35466,0.78363
14,4,17,64466,35466,0.019427
14,4,17,64466,35466,-15.801
14,4,17,64466,35466,0.701
14,4,17,64466,35466,7.3312
14,4,17,64466,35466,-42.32
14,4,17,64466,35466,-15.79
14,4,17,64466,35466,0.49357
14,4,17,64466,35466,-17.449
14,4,17,64466,35466,-6.5813
14,4,17,64466,35466,-40.537
14,4,17,64466,35466,0.96654
14,4,17,64466,35466,-16.664
14,4,17,64466,35466,0.69397
14,4,17,64466,35466,0.89956
14,4,17,64466,35466,-6.7865
14,4,17,64466,35466,5.4967
14,4,17,64466,35466,-21.83
14,4,17,64466,35466,-8.2572
14,4,17,64466,35466,0.8257
14,4,17,64466,35466,-9.0563
14,4,17,64466,35466,-15.98
14,4,17,64466,35466,-13.835
14,4,17,64466,35466,-14.755
14,4,17,64466,35466,-30.075
14,4,17,64466,35466,-8.1938
14,4,17,64466,35466,-9.2695
14,4,17,64466,35466,-27.6
14,4,17,64466,35466,-7.1289
14,4,17,64466,35466,-8.625
14,4,17,64466,35466,-12.506
14,4,17,64466,35466,-8.625
14,4,17,64466,35466,4.2687
14,4,17,64466,35466,1.0045
14,4,17,64466,35466,-21.994
14,4,17,64466,35466,6.6379
14,4,17,64466,35466,1.028
14,4,17,64466,35466,8.0168
14,4,17,64466,35466,0.15441
14,4,17,64466,35466,-7.3313
14,4,17,64466,35466,-18.848
14,4,17,64466,35466,-7.3312
14,4,17,64466,35466,5.6063
14,4,17,64466,35466,0.068236
14,4,17,64466,35466,-7.971
14,5,17,64466,35466,-5.887
14,5,17,64466,35466,-6.9
14,5,17,64466,35466,-13.281
14,5,17,64466,35466,-9.9187
14,5,17,64466,35466,0.3218
14,5,17,64466,35466,-6.0655
14,5,17,64466,35466,-11.889
14,5,17,64466,35466,-6.3428
14,5,17,64466,35466,-16.388
14,5,17,64466,35466,-7.2777
